id,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0x7e5b3f87b7d44744a43bf66947f0fdaf456c1fd0,0.9954687080797889,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.4031965128950236,0.0,10.950155788877678,1.9909374161595779,3.6666666666666665,100.0,0.0,100.0,0.0,0.0,93.34,2
0x800d0e7335b65b71ef8eb88d650dd8f5910d4384,0.9789845301667415,0.0,0.005917159763313609,0.9940828402366864,0.0,0.0,0.1566664099206655,0.0,71.46587070217213,93.00353036584045,0.7604166666666666,50.0,69.29646455628166,0.0,99.0,60.31,0.0,2
0x8612f5ae6c8e8ef8d1958bababfc0826ccb17f84,0.9636818766302365,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.11200807265388496,0.0,10.600500642932602,0.9636818766302365,5.5,100.0,0.0,100.0,0.0,20.0,0.0,2
0x8b3068d74cdf4c4218b264bc6bd69db610c2440b,5.136094909055396,0.0,0.007692307692307693,0.9923076923076923,0.0,0.14971148836614928,0.12593262491521592,0.0,350.9664854521188,311.5897578160274,1.1232876712328768,33.333333333333336,59.35804775540831,0.0,0.0,0.0,0.0,2
0x8e7aecbfb1b277fd21a2211f709f36927941589e,0.8962868117797695,0.0,0.2,0.8,0.0,0.0,0.3230595564700503,0.0,2.6888604353393086,0.8962868117797695,1.5,100.0,0.0,100.0,0.0,0.0,95.0,2
0x8eaa2bcafe3445a784b7bce501db883a0e717bdc,0.7711511930657595,0.0,0.0024271844660194173,0.9975728155339806,0.0,0.0,0.0393409924114953,0.0,160.39944815767797,156.54369219234917,1.0196078431372548,100.0,0.0,0.0,0.0,0.0,0.0,2
0x91e0e7a2a8ffbf6bdf881a6cca2e07c9673faa54,0.9884872614588033,0.0,0.015151515151515152,0.9848484848484849,0.0,0.0,0.12067007382169222,0.0,54.36679938023418,9.884872614588032,5.0,100.0,0.0,0.0,100.0,0.01,99.99,2
0x94090631d2798a0a4d912429a879e49e24a42312,0.934719545498803,0.0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.2496034470513033,0.0,16.824951818978455,0.0,18.0,100.0,0.0,100.0,0.0,0.0,0.0,75
0x9465e889bb35b94a7647516685d116ba972b564e,73.39899589928334,0.0,0.14548238897396631,0.8545176110260337,0.0,0.11505140738243722,0.05727849879206697,0.0,243.3756179818342,187.7469053002721,1.290983606557377,33.333333333333336,78.02761733301016,1.98,97.04,0.0,0.0,2
0x9577cc0798c98b05b0e8e6e4697046e9dae13849,0.9477900569802357,0.0,0.009615384615384616,0.9903846153846154,0.0,0.0,0.04616400528274703,0.0,50.232873019952486,47.389502849011784,1.0392156862745099,100.0,0.0,0.0,0.0,0.0,0.0,2
0x9659e839739b9752990daa0edeff89f9cd3c89a8,0.9151932982670645,0.0,0.0022988505747126436,0.9977011494252873,0.0,0.0,0.06700092784240953,0.0,192.19059263608355,205.00329881182245,0.9333333333333333,100.0,0.0,100.0,0.0,0.0,53.28,2
0x973b141edefebec884170a373a9080f54067399c,0.908323596288609,0.0,0.002976190476190476,0.9970238095238095,0.0,0.0,0.07457160643491366,0.0,158.95662935050657,145.33177540617743,1.0869565217391304,50.0,69.29646455628166,0.0,99.0,0.0,0.0,2
0x9ab2dcc6563ef28301a9be60ecb11edb77740dd7,0.9214918782862811,0.0,0.016129032258064516,0.9838709677419355,0.0,0.0,0.04100762706930347,0.0,27.64475634858843,28.566248226874713,0.9375,100.0,0.0,0.0,0.0,0.0,0.0,2
0x9c60be03fa134a2bb0d29bfb6fc98e0ebe0e6757,1.985049765735901,0.0,0.25,0.75,0.0,0.025246981339187707,0.6746432491767289,0.0,3.970099531471802,1.985049765735901,1.3333333333333333,100.0,0.0,100.0,0.0,0.0,99.76,2
0x9d4a28d3a2245a008786fda4877959ce05e72a77,0.921256064402623,0.0,0.01639344262295082,0.9836065573770492,0.0,0.0,0.107321791275752,0.0,24.87391373887082,30.40145012528656,0.7941176470588235,100.0,0.0,0.0,0.0,0.0,0.0,2
0x9e2336aef4157944f201becd90ccb24e298660cb,3.3419396014040785,0.0,0.0851063829787234,0.9148936170212766,0.0,0.0,0.4073775516201896,0.0,16.709698007020393,19.21615270807345,0.8333333333333334,100.0,0.0,0.0,0.0,0.0,0.0,2
0x9e2d19927d5b869bee23f26baa1b5ba793ec005b,0.8320699114825097,0.8320699114825097,0.0035335689045936395,0.9929328621908127,0.0035335689045936395,0.0,0.13396470646065115,0.9730792548049352,110.66529822717379,123.14634689941144,0.8926174496644296,50.0,67.8963931295323,0.0,98.01,23.01,2.53,2
0x9f11e12226fc3a29649ccabd533aa654719f8f83,0.9936745255894193,0.0,0.00625,0.99375,0.0,0.0,0.1851948051948052,0.0,107.31684876365728,50.67740080506038,2.076923076923077,100.0,0.0,100.0,0.0,0.0,94.7,2
0x9f26c040d0c41cd15851b3542bc90d13290f5468,0.8611103596644973,0.0,0.02564102564102564,0.9743589743589743,0.0,0.0,0.16672646567366145,0.0,19.80553827228344,12.91665539496746,1.4375,100.0,0.0,0.0,0.0,0.0,0.0,2
0xa186433128d11eadac359a8de38f41e06aee9128,0.9958981773153234,0.0,0.02040816326530612,0.9795918367346939,0.0,0.0,0.08149337615415496,0.0,47.80311251113552,0.0,48.0,100.0,0.0,0.0,0.0,50.0,0.12,2
0xa199e2bd61601abba79efffede3bfdacd139c8c1,0.863082666423116,0.0,0.0029239766081871343,0.9970760233918129,0.0,0.0,0.21691820228466605,0.0,155.3548799561609,138.9563092941217,1.1111111111111112,50.0,69.29646455628166,0.0,99.0,0.0,0.0,2
0xa4a1a1e87f19517cc0092cf0bc415a55134bb223,0.7883355535684958,0.0,0.006289308176100629,0.9937106918238994,0.0,0.0,0.030790831721946472,0.0,72.52687092830162,52.03014653552072,1.373134328358209,100.0,0.0,0.0,0.0,45.45,0.0,2
0xa8f706d9914538cc16274957583f23d8a13f80bd,68.06484953774071,0.0,0.17261904761904762,0.8273809523809523,0.0,0.08933082121354405,0.04752423462564859,0.0,194.80629350456826,131.4355715211545,1.4733727810650887,50.0,17.705953800911153,37.48,0.0,17.88,10.0,2
0xa92e7d851e833efe656812876f3815b2eacd9f07,52.67826035607783,0.0,0.164804469273743,0.835195530726257,0.0,0.08113805456048498,0.05522182419399284,0.0,111.60648380524964,155.35622545690748,0.7142857142857143,33.333333333333336,80.37878990546366,0.0,98.96,50.0,0.0,2
0xa9e49623dd546ab5fe11473c9beabe39701c4d7d,0.888866680285766,0.0,0.017543859649122806,0.9824561403508771,0.0,0.0,0.042450771651877224,0.0,23.110533687429914,26.66600040857298,0.8387096774193549,100.0,0.0,100.0,0.0,50.0,0.0,2
